cod_munic;munic;pop_munic;mes;ano
3303005;Miracema;27176;6;2019
3303104;Natividade;15318;6;2019
3303203;Nilópolis;162467;6;2019
3303302;Niterói;513434;6;2019
3303401;Nova Friburgo;190585;6;2019
3303500;Nova Iguaçu;820940;6;2019
3303609;Paracambi;52220;6;2019
3303708;Paraíba do Sul;44265;6;2019
3303807;Paraty;43120;6;2019
3303856;Paty do Alferes;27761;6;2019
3303906;Petrópolis;306149;6;2019
3303955;Pinheiral;25138;6;2019
3304003;Piraí;29254;6;2019
3304102;Porciúncula;18837;6;2019
3304110;Porto Real;19658;6;2019
3304128;Quatis;14291;6;2019
3304144;Queimados;150231;6;2019
3304151;Quissamã;24662;6;2019
3304201;Resende;131257;6;2019
3304300;Rio Bonito;60169;6;2019
3304409;Rio Claro;18523;6;2019
3304508;Rio das Flores;9279;6;2019
3304524;Rio das Ostras;150284;6;2019
3304557;Rio de Janeiro;6716405;6;2019
3304607;Santa Maria Madalena;10405;6;2019
3304706;Santo Antônio de Pádua;42469;6;2019
3304805;São Fidélis;38665;6;2019
3304755;São Francisco de Itabapoana;42205;6;2019
3304904;São Gonçalo;1084243;6;2019
3305000;São João da Barra;36105;6;2019
3305109;São João de Meriti;472363;6;2019
3305133;São José de Ubá;7168;6;2019
3305158;São José do Vale do Rio Preto;21785;6;2019
3305208;São Pedro da Aldeia;104340;6;2019
3305307;São Sebastião do Alto;9354;6;2019
3305406;Sapucaia;18226;6;2019
3305505;Saquarema;89048;6;2019
3305554;Seropédica;82681;6;2019
3305604;Silva Jardim;21774;6;2019
3305703;Sumidouro;15619;6;2019
3305752;Tanguá;34272;6;2019
3305802;Teresópolis;182452;6;2019
3305901;Trajano de Moraes;10625;6;2019
3306008;Três Rios;81775;6;2019
3306107;Valença;76493;6;2019
3306156;Varre-Sai;10991;6;2019
3306206;Vassouras;36880;6;2019
3306305;Volta Redonda;272928;6;2019
3300100;Angra dos Reis;203785;7;2019
3300159;Aperibé;11759;7;2019
3300209;Araruama;132400;7;2019
3300225;Areal;12572;7;2019
3300233;Armação dos Búzios;33870;7;2019
3300258;Arraial do Cabo;30349;7;2019
3300308;Barra do Piraí;100374;7;2019
3300407;Barra Mansa;184412;7;2019
3300456;Belford Roxo;510906;7;2019
3300506;Bom Jardim;27446;7;2019
3300605;Bom Jesus do Itabapoana;37096;7;2019
3300704;Cabo Frio;226525;7;2019
3300803;Cachoeiras de Macacu;58937;7;2019
3300902;Cambuci;15505;7;2019
3301009;Campos dos Goytacazes;507548;7;2019
3301108;Cantagalo;20172;7;2019
3300936;Carapebus;16301;7;2019
3301157;Cardoso Moreira;12823;7;2019
3301207;Carmo;18895;7;2019
3301306;Casimiro de Abreu;44184;7;2019
3300951;Comendador Levy Gasparian;8561;7;2019
3301405;Conceição de Macabu;23228;7;2019
3301504;Cordeiro;21926;7;2019
3301603;Duas Barras;11492;7;2019
3301702;Duque de Caxias;919596;7;2019
3301801;Engenheiro Paulo de Frontin;14002;7;2019
3301850;Guapimirim;60517;7;2019
3301876;Iguaba Grande;28310;7;2019
3301900;Itaboraí;240592;7;2019
3302007;Itaguaí;133019;7;2019
3302056;Italva;15207;7;2019
3302106;Itaocara;23234;7;2019
3302205;Itaperuna;103224;7;2019
3302254;Itatiaia;31805;7;2019
3302270;Japeri;104768;7;2019
3302304;Laje do Muriaé;7355;7;2019
3302403;Macaé;256672;7;2019
3302452;Macuco;5599;7;2019
3302502;Magé;245071;7;2019
3302601;Mangaratiba;44468;7;2019
3302700;Maricá;161207;7;2019
3302809;Mendes;18614;7;2019
3302858;Mesquita;176103;7;2019
3302908;Miguel Pereira;25538;7;2019
3303005;Miracema;27174;7;2019
3303104;Natividade;15317;7;2019
3303203;Nilópolis;162485;7;2019
3303302;Niterói;513584;7;2019
3303401;Nova Friburgo;190631;7;2019
3303500;Nova Iguaçu;821128;7;2019
3303609;Paracambi;52257;7;2019
3303708;Paraíba do Sul;44285;7;2019
3303807;Paraty;43165;7;2019
3303856;Paty do Alferes;27769;7;2019
3303906;Petrópolis;306191;7;2019
3303955;Pinheiral;25156;7;2019
3304003;Piraí;29277;7;2019
3304102;Porciúncula;18847;7;2019
3304110;Porto Real;19683;7;2019
3304128;Quatis;14302;7;2019
3304144;Queimados;150319;7;2019
3304151;Quissamã;24700;7;2019
3304201;Resende;131341;7;2019
3304300;Rio Bonito;60201;7;2019
3304409;Rio Claro;18529;7;2019
3304508;Rio das Flores;9284;7;2019
3304524;Rio das Ostras;150674;7;2019
3304557;Rio de Janeiro;6718903;7;2019
3304607;Santa Maria Madalena;10404;7;2019
3304706;Santo Antônio de Pádua;42479;7;2019
3304805;São Fidélis;38669;7;2019
3304755;São Francisco de Itabapoana;42205;7;2019
3304904;São Gonçalo;1084839;7;2019
3305000;São João da Barra;36102;7;2019
3305109;São João de Meriti;472406;7;2019
3305133;São José de Ubá;7171;7;2019
3305158;São José do Vale do Rio Preto;21795;7;2019
3305208;São Pedro da Aldeia;104476;7;2019
3305307;São Sebastião do Alto;9357;7;2019
3305406;Sapucaia;18228;7;2019
3305505;Saquarema;89170;7;2019
3305554;Seropédica;82312;7;2019
3305604;Silva Jardim;21774;7;2019
3305703;Sumidouro;15623;7;2019
3305752;Tanguá;34309;7;2019
3305802;Teresópolis;182594;7;2019
3305901;Trajano de Moraes;10626;7;2019
3306008;Três Rios;81804;7;2019
3306107;Valença;76523;7;2019
3306156;Varre-Sai;11000;7;2019
3306206;Vassouras;36896;7;2019
3306305;Volta Redonda;273012;7;2019
3300100;Angra dos Reis;204057;8;2019
3300159;Aperibé;11771;8;2019
3300209;Araruama;132558;8;2019
3300225;Areal;12580;8;2019
3300233;Armação dos Búzios;33921;8;2019
3300258;Arraial do Cabo;30369;8;2019
3300308;Barra do Piraí;100407;8;2019
3300407;Barra Mansa;184447;8;2019
3300456;Belford Roxo;511090;8;2019
3300506;Bom Jardim;27460;8;2019
3300605;Bom Jesus do Itabapoana;37105;8;2019
3300704;Cabo Frio;226846;8;2019
3300803;Cachoeiras de Macacu;58968;8;2019
3300902;Cambuci;15506;8;2019
3301009;Campos dos Goytacazes;507850;8;2019
3301108;Cantagalo;20172;8;2019
3300936;Carapebus;16325;8;2019
3301157;Cardoso Moreira;12823;8;2019
3301207;Carmo;18906;8;2019
3301306;Casimiro de Abreu;44255;8;2019
3300951;Comendador Levy Gasparian;8562;8;2019
3301405;Conceição de Macabu;23242;8;2019
3301504;Cordeiro;21936;8;2019
3301603;Duas Barras;11495;8;2019
3301702;Duque de Caxias;920015;8;2019
3301801;Engenheiro Paulo de Frontin;14008;8;2019
3301850;Guapimirim;60590;8;2019
3301876;Iguaba Grande;28354;8;2019
3301900;Itaboraí;240755;8;2019
3302007;Itaguaí;133169;8;2019
3302056;Italva;15215;8;2019
3302106;Itaocara;23233;8;2019
3302205;Itaperuna;103272;8;2019
3302254;Itatiaia;31827;8;2019
3302270;Japeri;104833;8;2019
3302304;Laje do Muriaé;7353;8;2019
3302403;Macaé;257074;8;2019
3302452;Macuco;5601;8;2019
3302502;Magé;245185;8;2019
3302601;Mangaratiba;44531;8;2019
3302700;Maricá;161482;8;2019
3302809;Mendes;18617;8;2019
3302858;Mesquita;176142;8;2019
3302908;Miguel Pereira;25542;8;2019
3303005;Miracema;27172;8;2019
3303104;Natividade;15317;8;2019
3303203;Nilópolis;162502;8;2019
3303302;Niterói;513728;8;2019
3303401;Nova Friburgo;190675;8;2019
3303500;Nova Iguaçu;821309;8;2019
3303609;Paracambi;52293;8;2019
3303708;Paraíba do Sul;44304;8;2019
3303807;Paraty;43208;8;2019
3303856;Paty do Alferes;27776;8;2019
3303906;Petrópolis;306232;8;2019
3303955;Pinheiral;25173;8;2019
3304003;Piraí;29299;8;2019
3304102;Porciúncula;18856;8;2019
3304110;Porto Real;19707;8;2019
3304128;Quatis;14313;8;2019
3304144;Queimados;150404;8;2019
3304151;Quissamã;24736;8;2019
3304201;Resende;131422;8;2019
3304300;Rio Bonito;60232;8;2019
3304409;Rio Claro;18535;8;2019
3304508;Rio das Flores;9289;8;2019
3304524;Rio das Ostras;151051;8;2019
3304557;Rio de Janeiro;6721312;8;2019
3304607;Santa Maria Madalena;10403;8;2019
3304706;Santo Antônio de Pádua;42489;8;2019
3304805;São Fidélis;38672;8;2019
3304755;São Francisco de Itabapoana;42205;8;2019
3304904;São Gonçalo;1085414;8;2019
3305000;São João da Barra;36129;8;2019
3305109;São João de Meriti;472448;8;2019
3305133;São José de Ubá;7174;8;2019
3305158;São José do Vale do Rio Preto;21805;8;2019
3305208;São Pedro da Aldeia;104607;8;2019
3305307;São Sebastião do Alto;9360;8;2019
3305406;Sapucaia;18230;8;2019
3305505;Saquarema;89288;8;2019
3305554;Seropédica;82377;8;2019
3305604;Silva Jardim;21774;8;2019
3305703;Sumidouro;15627;8;2019
3305752;Tanguá;34334;8;2019
3305802;Teresópolis;182731;8;2019
3305901;Trajano de Moraes;10627;8;2019
3306008;Três Rios;81832;8;2019
3306107;Valença;76552;8;2019
3306156;Varre-Sai;11009;8;2019
3306206;Vassouras;36912;8;2019
3306305;Volta Redonda;273093;8;2019
3300100;Angra dos Reis;204328;9;2019
3300159;Aperibé;11783;9;2019
3300209;Araruama;132716;9;2019
3300225;Areal;12588;9;2019
3300233;Armação dos Búzios;33971;9;2019
3300258;Arraial do Cabo;30390;9;2019
3300308;Barra do Piraí;100439;9;2019
3300407;Barra Mansa;184482;9;2019
3300456;Belford Roxo;511275;9;2019
3300506;Bom Jardim;27474;9;2019
3300605;Bom Jesus do Itabapoana;37114;9;2019
3300704;Cabo Frio;227167;9;2019
3300803;Cachoeiras de Macacu;58998;9;2019
3300902;Cambuci;15507;9;2019
3301009;Campos dos Goytacazes;508151;9;2019
3301108;Cantagalo;20171;9;2019
3300936;Carapebus;16349;9;2019
3301157;Cardoso Moreira;12823;9;2019
3301207;Carmo;18918;9;2019
3301306;Casimiro de Abreu;44327;9;2019
3300951;Comendador Levy Gasparian;8564;9;2019
3301405;Conceição de Macabu;23256;9;2019
3301504;Cordeiro;21945;9;2019
3301603;Duas Barras;11498;9;2019
3301702;Duque de Caxias;920434;9;2019
3301801;Engenheiro Paulo de Frontin;14014;9;2019
3301850;Guapimirim;60662;9;2019
3301876;Iguaba Grande;28398;9;2019
3301900;Itaboraí;240917;9;2019
3302007;Itaguaí;133319;9;2019
3302056;Italva;15222;9;2019
3302106;Itaocara;23232;9;2019
3302205;Itaperuna;103320;9;2019
3302254;Itatiaia;31848;9;2019
3302270;Japeri;104898;9;2019
3302304;Laje do Muriaé;7350;9;2019
3302403;Macaé;257477;9;2019
3302452;Macuco;5603;9;2019
3302502;Magé;245298;9;2019
3302601;Mangaratiba;44593;9;2019
3302700;Maricá;161757;9;2019
3302809;Mendes;18620;9;2019
3302858;Mesquita;176181;9;2019
3302908;Miguel Pereira;25545;9;2019
3303005;Miracema;27171;9;2019
3303104;Natividade;15316;9;2019
3303203;Nilópolis;162520;9;2019
3303302;Niterói;513873;9;2019
3303401;Nova Friburgo;190719;9;2019
3303500;Nova Iguaçu;821490;9;2019
3303609;Paracambi;52328;9;2019
3303708;Paraíba do Sul;44324;9;2019
3303807;Paraty;43251;9;2019
3303856;Paty do Alferes;27784;9;2019
3303906;Petrópolis;306272;9;2019
3303955;Pinheiral;25191;9;2019
3304003;Piraí;29322;9;2019
3304102;Porciúncula;18866;9;2019
3304110;Porto Real;19732;9;2019
3304128;Quatis;14324;9;2019
3304144;Queimados;150488;9;2019
3304151;Quissamã;24771;9;2019
3304201;Resende;131503;9;2019
3304300;Rio Bonito;60263;9;2019
3304409;Rio Claro;18542;9;2019
3304508;Rio das Flores;9294;9;2019
3304524;Rio das Ostras;151427;9;2019
3304557;Rio de Janeiro;6723722;9;2019
3304607;Santa Maria Madalena;10402;9;2019
3304706;Santo Antônio de Pádua;42498;9;2019
3304805;São Fidélis;38676;9;2019
3304755;São Francisco de Itabapoana;42206;9;2019
3304904;São Gonçalo;1085989;9;2019
3305000;São João da Barra;36156;9;2019
3305109;São João de Meriti;472489;9;2019
3305133;São José de Ubá;7177;9;2019
3305158;São José do Vale do Rio Preto;21815;9;2019
3305208;São Pedro da Aldeia;104738;9;2019
3305307;São Sebastião do Alto;9362;9;2019
3305406;Sapucaia;18232;9;2019
3305505;Saquarema;89406;9;2019
3305554;Seropédica;82442;9;2019
3305604;Silva Jardim;21774;9;2019
3305703;Sumidouro;15630;9;2019
3305752;Tanguá;34359;9;2019
3305802;Teresópolis;182868;9;2019
3305901;Trajano de Moraes;10628;9;2019
3306008;Três Rios;81860;9;2019
3306107;Valença;76581;9;2019
3306156;Varre-Sai;11018;9;2019
3306206;Vassouras;36927;9;2019
3306305;Volta Redonda;273175;9;2019
3300100;Angra dos Reis;204600;10;2019
3300159;Aperibé;11795;10;2019
3300209;Araruama;132873;10;2019
3300225;Areal;12596;10;2019
3300233;Armação dos Búzios;34022;10;2019
3300258;Arraial do Cabo;30410;10;2019
3300308;Barra do Piraí;100472;10;2019
3300407;Barra Mansa;184517;10;2019
3300456;Belford Roxo;511459;10;2019
3300506;Bom Jardim;27489;10;2019
3300605;Bom Jesus do Itabapoana;37123;10;2019
3300704;Cabo Frio;227488;10;2019
3300803;Cachoeiras de Macacu;59029;10;2019
3300902;Cambuci;15507;10;2019
3301009;Campos dos Goytacazes;508453;10;2019
3301108;Cantagalo;20171;10;2019
3300936;Carapebus;16372;10;2019
3301157;Cardoso Moreira;12823;10;2019
3301207;Carmo;18929;10;2019
3301306;Casimiro de Abreu;44398;10;2019
3300951;Comendador Levy Gasparian;8565;10;2019
3301405;Conceição de Macabu;23271;10;2019
3301504;Cordeiro;21955;10;2019
3301603;Duas Barras;11501;10;2019
3301702;Duque de Caxias;920853;10;2019
3301801;Engenheiro Paulo de Frontin;14019;10;2019
3301850;Guapimirim;60735;10;2019
3301876;Iguaba Grande;28442;10;2019
3301900;Itaboraí;241080;10;2019
3302007;Itaguaí;133469;10;2019
3302056;Italva;15230;10;2019
3302106;Itaocara;23231;10;2019
3302205;Itaperuna;103368;10;2019
3302254;Itatiaia;31870;10;2019
3302270;Japeri;104963;10;2019
3302304;Laje do Muriaé;7348;10;2019
3302403;Macaé;257879;10;2019
3302452;Macuco;5605;10;2019
3302502;Magé;245412;10;2019
3302601;Mangaratiba;44656;10;2019
3302700;Maricá;162031;10;2019
3302809;Mendes;18623;10;2019
3302858;Mesquita;176220;10;2019
3302908;Miguel Pereira;25549;10;2019
3303005;Miracema;27169;10;2019
3303104;Natividade;15316;10;2019
3303203;Nilópolis;162537;10;2019
3303302;Niterói;514017;10;2019
3303401;Nova Friburgo;190763;10;2019
3303500;Nova Iguaçu;821672;10;2019
3303609;Paracambi;52364;10;2019
3303708;Paraíba do Sul;44343;10;2019
3303807;Paraty;43294;10;2019
3303856;Paty do Alferes;27791;10;2019
3303906;Petrópolis;306313;10;2019
3303955;Pinheiral;25208;10;2019
3304003;Piraí;29344;10;2019
3304102;Porciúncula;18875;10;2019
3304110;Porto Real;19756;10;2019
3304128;Quatis;14335;10;2019
3304144;Queimados;150573;10;2019
3304151;Quissamã;24807;10;2019
3304201;Resende;131584;10;2019
3304300;Rio Bonito;60294;10;2019
3304409;Rio Claro;18548;10;2019
3304508;Rio das Flores;9299;10;2019
3304524;Rio das Ostras;151804;10;2019
3304557;Rio de Janeiro;6726131;10;2019
3304607;Santa Maria Madalena;10401;10;2019
3304706;Santo Antônio de Pádua;42508;10;2019
3304805;São Fidélis;38679;10;2019
3304755;São Francisco de Itabapoana;42206;10;2019
3304904;São Gonçalo;1086564;10;2019
3305000;São João da Barra;36182;10;2019
3305109;São João de Meriti;472531;10;2019
3305133;São José de Ubá;7180;10;2019
3305158;São José do Vale do Rio Preto;21825;10;2019
3305208;São Pedro da Aldeia;104869;10;2019
3305307;São Sebastião do Alto;9365;10;2019
3305406;Sapucaia;18233;10;2019
3305505;Saquarema;89523;10;2019
3305554;Seropédica;82507;10;2019
3305604;Silva Jardim;21774;10;2019
3305703;Sumidouro;15634;10;2019
3305752;Tanguá;34384;10;2019
3305802;Teresópolis;183006;10;2019
3305901;Trajano de Moraes;10630;10;2019
3306008;Três Rios;81889;10;2019
3306107;Valença;76610;10;2019
3306156;Varre-Sai;11027;10;2019
3306206;Vassouras;36943;10;2019
3306305;Volta Redonda;273256;10;2019
3300100;Angra dos Reis;204871;11;2019
3300159;Aperibé;11806;11;2019
3300209;Araruama;133031;11;2019
3300225;Areal;12604;11;2019
3300233;Armação dos Búzios;34072;11;2019
3300258;Arraial do Cabo;30430;11;2019
3300308;Barra do Piraí;100504;11;2019
3300407;Barra Mansa;184552;11;2019
3300456;Belford Roxo;511643;11;2019
3300506;Bom Jardim;27503;11;2019
3300605;Bom Jesus do Itabapoana;37132;11;2019
3300704;Cabo Frio;227809;11;2019
3300803;Cachoeiras de Macacu;59059;11;2019
3300902;Cambuci;15508;11;2019
3301009;Campos dos Goytacazes;508755;11;2019
3301108;Cantagalo;20171;11;2019
3300936;Carapebus;16396;11;2019
3301157;Cardoso Moreira;12822;11;2019
3301207;Carmo;18940;11;2019
3301306;Casimiro de Abreu;44470;11;2019
3300951;Comendador Levy Gasparian;8566;11;2019
3301405;Conceição de Macabu;23285;11;2019
3301504;Cordeiro;21964;11;2019
3301603;Duas Barras;11504;11;2019
3301702;Duque de Caxias;921272;11;2019
3301801;Engenheiro Paulo de Frontin;14025;11;2019
3301850;Guapimirim;60807;11;2019
3301876;Iguaba Grande;28486;11;2019
3301900;Itaboraí;241242;11;2019
3302007;Itaguaí;133619;11;2019
3302056;Italva;15238;11;2019
3302106;Itaocara;23230;11;2019
3302205;Itaperuna;103416;11;2019
3302254;Itatiaia;31891;11;2019
3302270;Japeri;105028;11;2019
3302304;Laje do Muriaé;7345;11;2019
3302403;Macaé;258282;11;2019
3302452;Macuco;5607;11;2019
3302502;Magé;245525;11;2019
3302601;Mangaratiba;44719;11;2019
3302700;Maricá;162306;11;2019
3302809;Mendes;18625;11;2019
3302858;Mesquita;176258;11;2019
3302908;Miguel Pereira;25552;11;2019
3303005;Miracema;27167;11;2019
3303104;Natividade;15315;11;2019
3303203;Nilópolis;162554;11;2019
3303302;Niterói;514162;11;2019
3303401;Nova Friburgo;190807;11;2019
3303500;Nova Iguaçu;821853;11;2019
3303609;Paracambi;52399;11;2019
3303708;Paraíba do Sul;44363;11;2019
3303807;Paraty;43337;11;2019
3303856;Paty do Alferes;27799;11;2019
3303906;Petrópolis;306353;11;2019
3303955;Pinheiral;25225;11;2019
3304003;Piraí;29366;11;2019
3304102;Porciúncula;18885;11;2019
3304110;Porto Real;19780;11;2019
3304128;Quatis;14346;11;2019
3304144;Queimados;150658;11;2019
3304151;Quissamã;24842;11;2019
3304201;Resende;131665;11;2019
3304300;Rio Bonito;60325;11;2019
3304409;Rio Claro;18554;11;2019
3304508;Rio das Flores;9304;11;2019
3304524;Rio das Ostras;152180;11;2019
3304557;Rio de Janeiro;6728540;11;2019
3304607;Santa Maria Madalena;10400;11;2019
3304706;Santo Antônio de Pádua;42517;11;2019
3304805;São Fidélis;38683;11;2019
3304755;São Francisco de Itabapoana;42207;11;2019
3304904;São Gonçalo;1087138;11;2019
3305000;São João da Barra;36209;11;2019
3305109;São João de Meriti;472573;11;2019
3305133;São José de Ubá;7183;11;2019
3305158;São José do Vale do Rio Preto;21835;11;2019
3305208;São Pedro da Aldeia;105000;11;2019
3305307;São Sebastião do Alto;9367;11;2019
3305406;Sapucaia;18235;11;2019
3305505;Saquarema;89641;11;2019
3305554;Seropédica;82572;11;2019
3305604;Silva Jardim;21774;11;2019
3305703;Sumidouro;15638;11;2019
3305752;Tanguá;34409;11;2019
3305802;Teresópolis;183143;11;2019
3305901;Trajano de Moraes;10631;11;2019
3306008;Três Rios;81917;11;2019
3306107;Valença;76638;11;2019
3306156;Varre-Sai;11035;11;2019
3306206;Vassouras;36958;11;2019
3306305;Volta Redonda;273337;11;2019
3300100;Angra dos Reis;205143;12;2019
3300159;Aperibé;11818;12;2019
3300209;Araruama;133189;12;2019
3300225;Areal;12612;12;2019
3300233;Armação dos Búzios;34123;12;2019
3300258;Arraial do Cabo;30451;12;2019
3300308;Barra do Piraí;100537;12;2019
3300407;Barra Mansa;184587;12;2019
3300456;Belford Roxo;511828;12;2019
3300506;Bom Jardim;27517;12;2019
3300605;Bom Jesus do Itabapoana;37141;12;2019
3300704;Cabo Frio;228130;12;2019
3300803;Cachoeiras de Macacu;59090;12;2019
3300902;Cambuci;15509;12;2019
3301009;Campos dos Goytacazes;509056;12;2019
3301108;Cantagalo;20170;12;2019
3300936;Carapebus;16420;12;2019
3301157;Cardoso Moreira;12822;12;2019
3301207;Carmo;18951;12;2019
3301306;Casimiro de Abreu;44541;12;2019
3300951;Comendador Levy Gasparian;8567;12;2019
3301405;Conceição de Macabu;23299;12;2019
3301504;Cordeiro;21974;12;2019
3301603;Duas Barras;11507;12;2019
3301702;Duque de Caxias;921691;12;2019
3301801;Engenheiro Paulo de Frontin;14031;12;2019
3301850;Guapimirim;60880;12;2019
3301876;Iguaba Grande;28530;12;2019
3301900;Itaboraí;241405;12;2019
3302007;Itaguaí;133769;12;2019
3302056;Italva;15245;12;2019
3302106;Itaocara;23229;12;2019
3302205;Itaperuna;103464;12;2019
3302254;Itatiaia;31913;12;2019
3302270;Japeri;105093;12;2019
3302304;Laje do Muriaé;7343;12;2019
3302403;Macaé;258684;12;2019
3302452;Macuco;5609;12;2019
3302502;Magé;245639;12;2019
3302601;Mangaratiba;44781;12;2019
3302700;Maricá;162581;12;2019
